Date,00_CRAWLSPACE_20FEADE3_SPACE RV2024_RESILIENCE_PEOPLE,01_NORTH_71689518_SPACE RV2024_RESILIENCE_PEOPLE,01_SOUTH_13832DED_SPACE RV2024_RESILIENCE_PEOPLE,02_NORTH_8AE4EB8E_SPACE RV2024_RESILIENCE_PEOPLE,02_SOUTH_A8B4FB79_SPACE RV2024_RESILIENCE_PEOPLE,03_NORTH_E5704112_SPACE RV2024_RESILIENCE_PEOPLE
2016-01-30 15:00:00+00:00,15.904146092577358,15.640180119107528,15.967979189096171,15.769970608450576,15.329037685379625,15.270434126961177
2016-01-30 16:00:00+00:00,15.786792697567256,15.456709083554466,15.677057492187538,15.48696059863443,15.252283547083229,15.188869476504381
2016-01-30 17:00:00+00:00,15.667651495053251,15.301677455346693,15.4327796827528,15.297933557625557,15.182719333517879,15.119552107522042
2016-01-30 18:00:00+00:00,15.528632385932275,15.1487401516874,15.238438174585061,15.128667607767616,15.092612366789146,15.03183496149773
2016-01-30 19:00:00+00:00,15.30291855204103,14.917901906052904,14.972688340303273,14.892303071033838,14.922947261022296,14.865927217296187
2016-01-30 20:00:00+00:00,14.988662215279248,14.610082915474342,14.63531594596965,14.58603030955849,14.674903489756531,14.622137226375694
2016-01-30 21:00:00+00:00,14.664189336063089,14.289899610672345,14.293706554592248,14.272853631107465,14.408442455656742,14.35931854544158
2016-01-30 22:00:00+00:00,14.345143035434624,13.97385394030139,13.964483362417814,13.966622376402585,14.138158891144117,14.092018549663187
2016-01-30 23:00:00+00:00,14.056527881239239,13.68291262391295,13.666556816752474,13.686534669492312,13.884197381593237,13.840449583950848
2016-01-31 00:00:00+00:00,13.786254190993509,13.408206750752562,13.387809515219653,13.422212761026701,13.639633638496116,13.597982797533186
2016-01-31 01:00:00+00:00,13.534895747366358,13.150565847171356,13.128565637147183,13.174200776319275,13.40560215023418,13.365849436857829
2016-01-31 02:00:00+00:00,13.299356189449549,12.908138071276731,12.885925163244222,12.940406107454285,13.181598121691868,13.143631688482337
2016-01-31 03:00:00+00:00,13.078019607561929,12.677662716343645,12.65495638813122,12.717388356888803,12.96633030608711,12.93006170361128
