section,field_id,phpp_label,variant_id,variant_name,datatype,units,value,excel_row
primary_energy,primary_energy.phi_lighting,PHI Lighting,basic_erv,+ Basic ERV,PHI Lighting,kWh,0,449
primary_energy,primary_energy.phi_lighting,PHI Lighting,elec_heat_pumps,+ Elec. Heat Pumps,PHI Lighting,kWh,0,449
primary_energy,primary_energy.phi_lighting,PHI Lighting,passive_house,Passive House,PHI Lighting,kWh,0,449
primary_energy,primary_energy.phi_consumer_elec,PHI Consumer Elec.,code_minimum,Code Minimum,PHI Consumer Elec.,kWh,2762.22228585,450
primary_energy,primary_energy.phi_consumer_elec,PHI Consumer Elec.,improved_envelope,Improved Envelope,PHI Consumer Elec.,kWh,2762.22228585,450
primary_energy,primary_energy.phi_consumer_elec,PHI Consumer Elec.,as_drawn_envelope,As-Drawn Envelope,PHI Consumer Elec.,kWh,2762.22228585,450
primary_energy,primary_energy.phi_consumer_elec,PHI Consumer Elec.,basic_erv,+ Basic ERV,PHI Consumer Elec.,kWh,2762.22228585,450
primary_energy,primary_energy.phi_consumer_elec,PHI Consumer Elec.,elec_heat_pumps,+ Elec. Heat Pumps,PHI Consumer Elec.,kWh,2762.22228585,450
primary_energy,primary_energy.phi_consumer_elec,PHI Consumer Elec.,passive_house,Passive House,PHI Consumer Elec.,kWh,2762.22228585,450
primary_energy,primary_energy.phi_small_appliances,PHI Small Appliances,code_minimum,Code Minimum,PHI Small Appliances,kWh,254.2059,451
primary_energy,primary_energy.phi_small_appliances,PHI Small Appliances,improved_envelope,Improved Envelope,PHI Small Appliances,kWh,254.2059,451
primary_energy,primary_energy.phi_small_appliances,PHI Small Appliances,as_drawn_envelope,As-Drawn Envelope,PHI Small Appliances,kWh,254.2059,451
primary_energy,primary_energy.phi_small_appliances,PHI Small Appliances,basic_erv,+ Basic ERV,PHI Small Appliances,kWh,254.2059,451
primary_energy,primary_energy.phi_small_appliances,PHI Small Appliances,elec_heat_pumps,+ Elec. Heat Pumps,PHI Small Appliances,kWh,254.2059,451
primary_energy,primary_energy.phi_small_appliances,PHI Small Appliances,passive_house,Passive House,PHI Small Appliances,kWh,254.2059,451
primary_energy,primary_energy.phius_int_lighting,Phius Int. Lighting,code_minimum,Code Minimum,Phius Int. Lighting,kWh,0,452
primary_energy,primary_energy.phius_int_lighting,Phius Int. Lighting,improved_envelope,Improved Envelope,Phius Int. Lighting,kWh,0,452
primary_energy,primary_energy.phius_int_lighting,Phius Int. Lighting,as_drawn_envelope,As-Drawn Envelope,Phius Int. Lighting,kWh,0,452
primary_energy,primary_energy.phius_int_lighting,Phius Int. Lighting,basic_erv,+ Basic ERV,Phius Int. Lighting,kWh,0,452
primary_energy,primary_energy.phius_int_lighting,Phius Int. Lighting,elec_heat_pumps,+ Elec. Heat Pumps,Phius Int. Lighting,kWh,0,452
primary_energy,primary_energy.phius_int_lighting,Phius Int. Lighting,passive_house,Passive House,Phius Int. Lighting,kWh,0,452
primary_energy,primary_energy.phius_ext_lighting,Phius Ext. Lighting,code_minimum,Code Minimum,Phius Ext. Lighting,kWh,0,453
primary_energy,primary_energy.phius_ext_lighting,Phius Ext. Lighting,improved_envelope,Improved Envelope,Phius Ext. Lighting,kWh,0,453
primary_energy,primary_energy.phius_ext_lighting,Phius Ext. Lighting,as_drawn_envelope,As-Drawn Envelope,Phius Ext. Lighting,kWh,0,453
primary_energy,primary_energy.phius_ext_lighting,Phius Ext. Lighting,basic_erv,+ Basic ERV,Phius Ext. Lighting,kWh,0,453
primary_energy,primary_energy.phius_ext_lighting,Phius Ext. Lighting,elec_heat_pumps,+ Elec. Heat Pumps,Phius Ext. Lighting,kWh,0,453
