metric_group,end_use,variant_id,units,value,source_field_id,source_label,excel_row
primary_energy,dhw,basic_erv,kWh,9944.86339512,primary_energy.dhw,DHW,443
phius_net_source_energy,dhw,basic_erv,kWh,9944.86339512,primary_energy.dhw,DHW,443
primary_energy,dishwashing,basic_erv,kWh,565.266921277,primary_energy.dishwashing,Dishwashing,444
phius_net_source_energy,dishwashing,basic_erv,kWh,565.266921277,primary_energy.dishwashing,Dishwashing,444
primary_energy,clothes_washing,basic_erv,kWh,738.748625905,primary_energy.clothes_washing,Clothes Washing,445
phius_net_source_energy,clothes_washing,basic_erv,kWh,738.748625905,primary_energy.clothes_washing,Clothes Washing,445
primary_energy,clothes_drying,basic_erv,kWh,32.8739803447,primary_energy.clothes_drying,Clothes Drying,446
phius_net_source_energy,clothes_drying,basic_erv,kWh,32.8739803447,primary_energy.clothes_drying,Clothes Drying,446
primary_energy,refrigerator,basic_erv,kWh,1898,primary_energy.refrigerator,Refrigerator,447
phius_net_source_energy,refrigerator,basic_erv,kWh,1898,primary_energy.refrigerator,Refrigerator,447
primary_energy,cooking,basic_erv,kWh,0,primary_energy.cooking,Cooking,448
phius_net_source_energy,cooking,basic_erv,kWh,0,primary_energy.cooking,Cooking,448
primary_energy,phi_lighting,basic_erv,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
phius_net_source_energy,phi_lighting,basic_erv,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
primary_energy,phi_consumer_elec,basic_erv,kWh,1585.92572349,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
phius_net_source_energy,phi_consumer_elec,basic_erv,kWh,1585.92572349,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
primary_energy,phi_small_appliances,basic_erv,kWh,170.651388215,primary_energy.phi_small_appliances,PHI Small Appliances,451
phius_net_source_energy,phi_small_appliances,basic_erv,kWh,170.651388215,primary_energy.phi_small_appliances,PHI Small Appliances,451
primary_energy,phius_int_lighting,basic_erv,kWh,0,primary_energy.phius_int_lighting,Phius Int. Lighting,452
phius_net_source_energy,phius_int_lighting,basic_erv,kWh,0,primary_energy.phius_int_lighting,Phius Int. Lighting,452
primary_energy,phius_ext_lighting,basic_erv,kWh,0,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
phius_net_source_energy,phius_ext_lighting,basic_erv,kWh,0,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
primary_energy,phius_mel,basic_erv,kWh,0,primary_energy.phius_mel,Phius MEL,454
phius_net_source_energy,phius_mel,basic_erv,kWh,0,primary_energy.phius_mel,Phius MEL,454
primary_energy,aux_elec,basic_erv,kWh,0,primary_energy.aux_elec,Aux Elec,455
phius_net_source_energy,aux_elec,basic_erv,kWh,0,primary_energy.aux_elec,Aux Elec,455
primary_energy,solar_pv,basic_erv,kWh,0,primary_energy.solar_pv,Solar PV,456
phius_net_source_energy,solar_pv,basic_erv,kWh,0,primary_energy.solar_pv,Solar PV,456
per,heating,basic_erv,kWh,22096.0034336,primary_energy_renewable.heating,Heating,520
per,cooling,basic_erv,kWh,3589.7561313,primary_energy_renewable.cooling,Cooling,521
per,dhw,basic_erv,kWh,15036.4388541,primary_energy_renewable.dhw,DHW,522
per,dishwashing,basic_erv,kWh,260.892425205,primary_energy_renewable.dishwashing,Dishwashing,523
per,clothes_washing,basic_erv,kWh,340.960904264,primary_energy_renewable.clothes_washing,Clothes Washing,524
per,clothes_drying,basic_erv,kWh,15.1726063129,primary_energy_renewable.clothes_drying,Clothes Drying,525
per,refrigerator,basic_erv,kWh,876,primary_energy_renewable.refrigerator,Refrigerator,526
per,cooking,basic_erv,kWh,0,primary_energy_renewable.cooking,Cooking,527
per,phi_lighting,basic_erv,kWh,0,primary_energy_renewable.phi_lighting,PHI Lighting,528
per,phi_consumer_elec,basic_erv,kWh,731.965718533,primary_energy_renewable.phi_consumer_elec,PHI Consumer Elec.,529
per,phi_small_appliances,basic_erv,kWh,78.7621791762,primary_energy_renewable.phi_small_appliances,PHI Small Appliances,530
per,phius_int_lighting,basic_erv,kWh,0,primary_energy_renewable.phius_int_lighting,Phius Int. Lighting,531
per,phius_ext_lighting,basic_erv,kWh,0,primary_energy_renewable.phius_ext_lighting,Phius Ext. Lighting,532
per,phius_mel,basic_erv,kWh,0,primary_energy_renewable.phius_mel,Phius MEL,533
per,aux_elec,basic_erv,kWh,0,primary_energy_renewable.aux_elec,Aux Elec,534
per,solar_pv,basic_erv,kWh,0,primary_energy_renewable.solar_pv,Solar PV,535
co2e,heating,basic_erv,tonsCO2e,2.40687433503,co2e.heating,Heating,502
co2e,cooling,basic_erv,tonsCO2e,0.712639773574,co2e.cooling,Cooling,503
co2e,dhw,basic_erv,tonsCO2e,1.60143641527,co2e.dhw,DHW,504
co2e,dishwashing,basic_erv,tonsCO2e,0.0625825618872,co2e.dishwashing,Dishwashing,505
co2e,clothes_washing,basic_erv,tonsCO2e,0.0817892925617,co2e.clothes_washing,Clothes Washing,506
co2e,clothes_drying,basic_erv,tonsCO2e,0.00363958659521,co2e.clothes_drying,Clothes Drying,507
co2e,refrigerator,basic_erv,tonsCO2e,0.2101338288,co2e.refrigerator,Refrigerator,508
co2e,cooking,basic_erv,tonsCO2e,0,co2e.cooking,Cooking,509
co2e,phi_lighting,basic_erv,tonsCO2e,0,co2e.phi_lighting,PHI Lighting,510
co2e,phi_consumer_elec,basic_erv,tonsCO2e,0.175583058203,co2e.phi_consumer_elec,PHI Consumer Elec.,511
co2e,phi_small_appliances,basic_erv,tonsCO2e,0.0188933770262,co2e.phi_small_appliances,PHI Small Appliances,512
co2e,phius_int_lighting,basic_erv,tonsCO2e,0,co2e.phius_int_lighting,Phius Int. Lighting,513
co2e,phius_ext_lighting,basic_erv,tonsCO2e,0,co2e.phius_ext_lighting,Phius Ext. Lighting,514
co2e,phius_mel,basic_erv,tonsCO2e,0,co2e.phius_mel,Phius MEL,515
co2e,aux_elec,basic_erv,tonsCO2e,0,co2e.aux_elec,Aux Elec,516
co2e,ipcc_limit,basic_erv,tonsCO2e,3.25101253724,co2e.ipcc_limit,IPCC Limit,517
phius_net_source_energy,total,basic_erv,kWh,36746.9979563,primary_energy.*,Primary Energy total,
phius_net_source_energy,limit,basic_erv,kWh,18612.0467757,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,371
site_energy,heating,elec_heat_pumps,kWh,7368.85750028,site_energy.heating,Heating,423
site_energy,cooling,elec_heat_pumps,kWh,2475.69388366,site_energy.cooling,Cooling,424
site_energy,dhw,elec_heat_pumps,kWh,3574.05817044,site_energy.dhw,DHW,425
site_energy,dishwashing,elec_heat_pumps,kWh,217.410354337,site_energy.dishwashing,Dishwashing,426
site_energy,clothes_washing,elec_heat_pumps,kWh,284.134086886,site_energy.clothes_washing,Clothes Washing,427
site_energy,clothes_drying,elec_heat_pumps,kWh,12.6438385941,site_energy.clothes_drying,Clothes Drying,428
site_energy,refrigerator,elec_heat_pumps,kWh,730,site_energy.refrigerator,Refrigerator,429
site_energy,cooking,elec_heat_pumps,kWh,0,site_energy.cooking,Cooking,430
site_energy,phi_lighting,elec_heat_pumps,kWh,0,site_energy.phi_lighting,PHI Lighting,431
site_energy,phi_consumer_elec,elec_heat_pumps,kWh,609.97143211,site_energy.phi_consumer_elec,PHI Consumer Elec.,432
site_energy,phi_small_appliances,elec_heat_pumps,kWh,65.6351493135,site_energy.phi_small_appliances,PHI Small Appliances,433
site_energy,phius_int_lighting,elec_heat_pumps,kWh,0,site_energy.phius_int_lighting,Phius Int. Lighting,434
site_energy,phius_ext_lighting,elec_heat_pumps,kWh,0,site_energy.phius_ext_lighting,Phius Ext. Lighting,435
site_energy,phius_mel,elec_heat_pumps,kWh,0,site_energy.phius_mel,Phius MEL,436
site_energy,aux_elec,elec_heat_pumps,kWh,0,site_energy.aux_elec,Aux Elec,437
site_energy,solar_pv,elec_heat_pumps,kWh,0,site_energy.solar_pv,Solar PV,438
primary_energy,heating,elec_heat_pumps,kWh,19159.0295007,primary_energy.heating,Heating,441
phius_net_source_energy,heating,elec_heat_pumps,kWh,19159.0295007,primary_energy.heating,Heating,441
primary_energy,cooling,elec_heat_pumps,kWh,6436.80409751,primary_energy.cooling,Cooling,442
phius_net_source_energy,cooling,elec_heat_pumps,kWh,6436.80409751,primary_energy.cooling,Cooling,442
primary_energy,dhw,elec_heat_pumps,kWh,9292.55124314,primary_energy.dhw,DHW,443
phius_net_source_energy,dhw,elec_heat_pumps,kWh,9292.55124314,primary_energy.dhw,DHW,443
primary_energy,dishwashing,elec_heat_pumps,kWh,565.266921277,primary_energy.dishwashing,Dishwashing,444
phius_net_source_energy,dishwashing,elec_heat_pumps,kWh,565.266921277,primary_energy.dishwashing,Dishwashing,444
primary_energy,clothes_washing,elec_heat_pumps,kWh,738.748625905,primary_energy.clothes_washing,Clothes Washing,445
phius_net_source_energy,clothes_washing,elec_heat_pumps,kWh,738.748625905,primary_energy.clothes_washing,Clothes Washing,445
primary_energy,clothes_drying,elec_heat_pumps,kWh,32.8739803447,primary_energy.clothes_drying,Clothes Drying,446
phius_net_source_energy,clothes_drying,elec_heat_pumps,kWh,32.8739803447,primary_energy.clothes_drying,Clothes Drying,446
primary_energy,refrigerator,elec_heat_pumps,kWh,1898,primary_energy.refrigerator,Refrigerator,447
phius_net_source_energy,refrigerator,elec_heat_pumps,kWh,1898,primary_energy.refrigerator,Refrigerator,447
primary_energy,cooking,elec_heat_pumps,kWh,0,primary_energy.cooking,Cooking,448
phius_net_source_energy,cooking,elec_heat_pumps,kWh,0,primary_energy.cooking,Cooking,448
primary_energy,phi_lighting,elec_heat_pumps,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
phius_net_source_energy,phi_lighting,elec_heat_pumps,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
primary_energy,phi_consumer_elec,elec_heat_pumps,kWh,1585.92572349,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
phius_net_source_energy,phi_consumer_elec,elec_heat_pumps,kWh,1585.92572349,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
primary_energy,phi_small_appliances,elec_heat_pumps,kWh,170.651388215,primary_energy.phi_small_appliances,PHI Small Appliances,451
phius_net_source_energy,phi_small_appliances,elec_heat_pumps,kWh,170.651388215,primary_energy.phi_small_appliances,PHI Small Appliances,451
primary_energy,phius_int_lighting,elec_heat_pumps,kWh,0,primary_energy.phius_int_lighting,Phius Int. Lighting,452
phius_net_source_energy,phius_int_lighting,elec_heat_pumps,kWh,0,primary_energy.phius_int_lighting,Phius Int. Lighting,452
primary_energy,phius_ext_lighting,elec_heat_pumps,kWh,0,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
phius_net_source_energy,phius_ext_lighting,elec_heat_pumps,kWh,0,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
primary_energy,phius_mel,elec_heat_pumps,kWh,0,primary_energy.phius_mel,Phius MEL,454
phius_net_source_energy,phius_mel,elec_heat_pumps,kWh,0,primary_energy.phius_mel,Phius MEL,454
primary_energy,aux_elec,elec_heat_pumps,kWh,0,primary_energy.aux_elec,Aux Elec,455
phius_net_source_energy,aux_elec,elec_heat_pumps,kWh,0,primary_energy.aux_elec,Aux Elec,455
primary_energy,solar_pv,elec_heat_pumps,kWh,0,primary_energy.solar_pv,Solar PV,456
phius_net_source_energy,solar_pv,elec_heat_pumps,kWh,0,primary_energy.solar_pv,Solar PV,456
per,heating,elec_heat_pumps,kWh,11053.2862504,primary_energy_renewable.heating,Heating,520
per,cooling,elec_heat_pumps,kWh,3589.7561313,primary_energy_renewable.cooling,Cooling,521
per,dhw,elec_heat_pumps,kWh,4110.166896,primary_energy_renewable.dhw,DHW,522
per,dishwashing,elec_heat_pumps,kWh,260.892425205,primary_energy_renewable.dishwashing,Dishwashing,523
per,clothes_washing,elec_heat_pumps,kWh,340.960904264,primary_energy_renewable.clothes_washing,Clothes Washing,524
per,clothes_drying,elec_heat_pumps,kWh,15.1726063129,primary_energy_renewable.clothes_drying,Clothes Drying,525
per,refrigerator,elec_heat_pumps,kWh,876,primary_energy_renewable.refrigerator,Refrigerator,526
per,cooking,elec_heat_pumps,kWh,0,primary_energy_renewable.cooking,Cooking,527
per,phi_lighting,elec_heat_pumps,kWh,0,primary_energy_renewable.phi_lighting,PHI Lighting,528
per,phi_consumer_elec,elec_heat_pumps,kWh,731.965718533,primary_energy_renewable.phi_consumer_elec,PHI Consumer Elec.,529
per,phi_small_appliances,elec_heat_pumps,kWh,78.7621791762,primary_energy_renewable.phi_small_appliances,PHI Small Appliances,530
per,phius_int_lighting,elec_heat_pumps,kWh,0,primary_energy_renewable.phius_int_lighting,Phius Int. Lighting,531
per,phius_ext_lighting,elec_heat_pumps,kWh,0,primary_energy_renewable.phius_ext_lighting,Phius Ext. Lighting,532
per,phius_mel,elec_heat_pumps,kWh,0,primary_energy_renewable.phius_mel,Phius MEL,533
per,aux_elec,elec_heat_pumps,kWh,0,primary_energy_renewable.aux_elec,Aux Elec,534
per,solar_pv,elec_heat_pumps,kWh,0,primary_energy_renewable.solar_pv,Solar PV,535
co2e,heating,elec_heat_pumps,tonsCO2e,2.12115923344,co2e.heating,Heating,502
co2e,cooling,elec_heat_pumps,tonsCO2e,0.712639773574,co2e.cooling,Cooling,503
co2e,dhw,elec_heat_pumps,tonsCO2e,1.02880894207,co2e.dhw,DHW,504
co2e,dishwashing,elec_heat_pumps,tonsCO2e,0.0625825618872,co2e.dishwashing,Dishwashing,505
co2e,clothes_washing,elec_heat_pumps,tonsCO2e,0.0817892925617,co2e.clothes_washing,Clothes Washing,506
co2e,clothes_drying,elec_heat_pumps,tonsCO2e,0.00363958659521,co2e.clothes_drying,Clothes Drying,507
co2e,refrigerator,elec_heat_pumps,tonsCO2e,0.2101338288,co2e.refrigerator,Refrigerator,508
co2e,cooking,elec_heat_pumps,tonsCO2e,0,co2e.cooking,Cooking,509
co2e,phi_lighting,elec_heat_pumps,tonsCO2e,0,co2e.phi_lighting,PHI Lighting,510
co2e,phi_consumer_elec,elec_heat_pumps,tonsCO2e,0.175583058203,co2e.phi_consumer_elec,PHI Consumer Elec.,511
co2e,phi_small_appliances,elec_heat_pumps,tonsCO2e,0.0188933770262,co2e.phi_small_appliances,PHI Small Appliances,512
co2e,phius_int_lighting,elec_heat_pumps,tonsCO2e,0,co2e.phius_int_lighting,Phius Int. Lighting,513
co2e,phius_ext_lighting,elec_heat_pumps,tonsCO2e,0,co2e.phius_ext_lighting,Phius Ext. Lighting,514
co2e,phius_mel,elec_heat_pumps,tonsCO2e,0,co2e.phius_mel,Phius MEL,515
co2e,aux_elec,elec_heat_pumps,tonsCO2e,0,co2e.aux_elec,Aux Elec,516
co2e,ipcc_limit,elec_heat_pumps,tonsCO2e,3.25101253724,co2e.ipcc_limit,IPCC Limit,517
phius_net_source_energy,total,elec_heat_pumps,kWh,39879.8514806,primary_energy.*,Primary Energy total,
phius_net_source_energy,limit,elec_heat_pumps,kWh,18612.0467757,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,371
site_energy,heating,passive_house,kWh,6247.02253904,site_energy.heating,Heating,423
site_energy,cooling,passive_house,kWh,2135.67462382,site_energy.cooling,Cooling,424
site_energy,dhw,passive_house,kWh,3556.25590412,site_energy.dhw,DHW,425
site_energy,dishwashing,passive_house,kWh,217.410354337,site_energy.dishwashing,Dishwashing,426
site_energy,clothes_washing,passive_house,kWh,284.134086886,site_energy.clothes_washing,Clothes Washing,427
site_energy,clothes_drying,passive_house,kWh,12.6438385941,site_energy.clothes_drying,Clothes Drying,428
site_energy,refrigerator,passive_house,kWh,730,site_energy.refrigerator,Refrigerator,429
site_energy,cooking,passive_house,kWh,0,site_energy.cooking,Cooking,430
site_energy,phi_lighting,passive_house,kWh,0,site_energy.phi_lighting,PHI Lighting,431
site_energy,phi_consumer_elec,passive_house,kWh,609.97143211,site_energy.phi_consumer_elec,PHI Consumer Elec.,432
site_energy,phi_small_appliances,passive_house,kWh,65.6351493135,site_energy.phi_small_appliances,PHI Small Appliances,433
site_energy,phius_int_lighting,passive_house,kWh,0,site_energy.phius_int_lighting,Phius Int. Lighting,434
site_energy,phius_ext_lighting,passive_house,kWh,0,site_energy.phius_ext_lighting,Phius Ext. Lighting,435
site_energy,phius_mel,passive_house,kWh,0,site_energy.phius_mel,Phius MEL,436
site_energy,aux_elec,passive_house,kWh,0,site_energy.aux_elec,Aux Elec,437
site_energy,solar_pv,passive_house,kWh,0,site_energy.solar_pv,Solar PV,438
primary_energy,heating,passive_house,kWh,16242.2586015,primary_energy.heating,Heating,441
phius_net_source_energy,heating,passive_house,kWh,16242.2586015,primary_energy.heating,Heating,441
primary_energy,cooling,passive_house,kWh,5552.75402192,primary_energy.cooling,Cooling,442
phius_net_source_energy,cooling,passive_house,kWh,5552.75402192,primary_energy.cooling,Cooling,442
primary_energy,dhw,passive_house,kWh,9246.2653507,primary_energy.dhw,DHW,443
phius_net_source_energy,dhw,passive_house,kWh,9246.2653507,primary_energy.dhw,DHW,443
primary_energy,dishwashing,passive_house,kWh,565.266921277,primary_energy.dishwashing,Dishwashing,444
phius_net_source_energy,dishwashing,passive_house,kWh,565.266921277,primary_energy.dishwashing,Dishwashing,444
primary_energy,clothes_washing,passive_house,kWh,738.748625905,primary_energy.clothes_washing,Clothes Washing,445
phius_net_source_energy,clothes_washing,passive_house,kWh,738.748625905,primary_energy.clothes_washing,Clothes Washing,445
primary_energy,clothes_drying,passive_house,kWh,32.8739803447,primary_energy.clothes_drying,Clothes Drying,446
phius_net_source_energy,clothes_drying,passive_house,kWh,32.8739803447,primary_energy.clothes_drying,Clothes Drying,446
primary_energy,refrigerator,passive_house,kWh,1898,primary_energy.refrigerator,Refrigerator,447
phius_net_source_energy,refrigerator,passive_house,kWh,1898,primary_energy.refrigerator,Refrigerator,447
primary_energy,cooking,passive_house,kWh,0,primary_energy.cooking,Cooking,448
phius_net_source_energy,cooking,passive_house,kWh,0,primary_energy.cooking,Cooking,448
primary_energy,phi_lighting,passive_house,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
phius_net_source_energy,phi_lighting,passive_house,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
primary_energy,phi_consumer_elec,passive_house,kWh,1585.92572349,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
phius_net_source_energy,phi_consumer_elec,passive_house,kWh,1585.92572349,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
primary_energy,phi_small_appliances,passive_house,kWh,170.651388215,primary_energy.phi_small_appliances,PHI Small Appliances,451
phius_net_source_energy,phi_small_appliances,passive_house,kWh,170.651388215,primary_energy.phi_small_appliances,PHI Small Appliances,451
primary_energy,phius_int_lighting,passive_house,kWh,0,primary_energy.phius_int_lighting,Phius Int. Lighting,452
phius_net_source_energy,phius_int_lighting,passive_house,kWh,0,primary_energy.phius_int_lighting,Phius Int. Lighting,452
primary_energy,phius_ext_lighting,passive_house,kWh,0,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
phius_net_source_energy,phius_ext_lighting,passive_house,kWh,0,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
primary_energy,phius_mel,passive_house,kWh,0,primary_energy.phius_mel,Phius MEL,454
phius_net_source_energy,phius_mel,passive_house,kWh,0,primary_energy.phius_mel,Phius MEL,454
primary_energy,aux_elec,passive_house,kWh,0,primary_energy.aux_elec,Aux Elec,455
phius_net_source_energy,aux_elec,passive_house,kWh,0,primary_energy.aux_elec,Aux Elec,455
primary_energy,solar_pv,passive_house,kWh,0,primary_energy.solar_pv,Solar PV,456
phius_net_source_energy,solar_pv,passive_house,kWh,0,primary_energy.solar_pv,Solar PV,456
per,heating,passive_house,kWh,9370.53380856,primary_energy_renewable.heating,Heating,520
per,cooling,passive_house,kWh,3096.72820453,primary_energy_renewable.cooling,Cooling,521
per,dhw,passive_house,kWh,4089.69428973,primary_energy_renewable.dhw,DHW,522
per,dishwashing,passive_house,kWh,260.892425205,primary_energy_renewable.dishwashing,Dishwashing,523
per,clothes_washing,passive_house,kWh,340.960904264,primary_energy_renewable.clothes_washing,Clothes Washing,524
per,clothes_drying,passive_house,kWh,15.1726063129,primary_energy_renewable.clothes_drying,Clothes Drying,525
per,refrigerator,passive_house,kWh,876,primary_energy_renewable.refrigerator,Refrigerator,526
per,cooking,passive_house,kWh,0,primary_energy_renewable.cooking,Cooking,527
per,phi_lighting,passive_house,kWh,0,primary_energy_renewable.phi_lighting,PHI Lighting,528
per,phi_consumer_elec,passive_house,kWh,731.965718533,primary_energy_renewable.phi_consumer_elec,PHI Consumer Elec.,529
per,phi_small_appliances,passive_house,kWh,78.7621791762,primary_energy_renewable.phi_small_appliances,PHI Small Appliances,530
per,phius_int_lighting,passive_house,kWh,0,primary_energy_renewable.phius_int_lighting,Phius Int. Lighting,531
per,phius_ext_lighting,passive_house,kWh,0,primary_energy_renewable.phius_ext_lighting,Phius Ext. Lighting,532
per,phius_mel,passive_house,kWh,0,primary_energy_renewable.phius_mel,Phius MEL,533
per,aux_elec,passive_house,kWh,0,primary_energy_renewable.aux_elec,Aux Elec,534
per,solar_pv,passive_house,kWh,0,primary_energy_renewable.solar_pv,Solar PV,535
co2e,heating,passive_house,tonsCO2e,1.79823392429,co2e.heating,Heating,502
co2e,cooling,passive_house,tonsCO2e,0.614763679141,co2e.cooling,Cooling,503
co2e,dhw,passive_house,tonsCO2e,1.02368447853,co2e.dhw,DHW,504
co2e,dishwashing,passive_house,tonsCO2e,0.0625825618872,co2e.dishwashing,Dishwashing,505
co2e,clothes_washing,passive_house,tonsCO2e,0.0817892925617,co2e.clothes_washing,Clothes Washing,506
co2e,clothes_drying,passive_house,tonsCO2e,0.00363958659521,co2e.clothes_drying,Clothes Drying,507
co2e,refrigerator,passive_house,tonsCO2e,0.2101338288,co2e.refrigerator,Refrigerator,508
co2e,cooking,passive_house,tonsCO2e,0,co2e.cooking,Cooking,509
co2e,phi_lighting,passive_house,tonsCO2e,0,co2e.phi_lighting,PHI Lighting,510
co2e,phi_consumer_elec,passive_house,tonsCO2e,0.175583058203,co2e.phi_consumer_elec,PHI Consumer Elec.,511
co2e,phi_small_appliances,passive_house,tonsCO2e,0.0188933770262,co2e.phi_small_appliances,PHI Small Appliances,512
co2e,phius_int_lighting,passive_house,tonsCO2e,0,co2e.phius_int_lighting,Phius Int. Lighting,513
co2e,phius_ext_lighting,passive_house,tonsCO2e,0,co2e.phius_ext_lighting,Phius Ext. Lighting,514
co2e,phius_mel,passive_house,tonsCO2e,0,co2e.phius_mel,Phius MEL,515
co2e,aux_elec,passive_house,tonsCO2e,0,co2e.aux_elec,Aux Elec,516
co2e,ipcc_limit,passive_house,tonsCO2e,3.25101253724,co2e.ipcc_limit,IPCC Limit,517
phius_net_source_energy,total,passive_house,kWh,36032.7446134,primary_energy.*,Primary Energy total,
phius_net_source_energy,limit,passive_house,kWh,18612.0467757,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,371
